File Name,Text
cost_sl_2009-4,"Our management team and our 147,000 fellow employees worldwide join us in thanking you for your trust and support and for the important role you play in Costco’s success. We look forward to seeing many of you at our upcoming Annual Meeting of Shareholders on January 28, 2010, in Bellevue, Washington."
csc_sl_2007-1,"CSC will make significant investments to add to our global expertise in key vertical markets, and to add world-class intellectual property to allow us to provide superior business solutions to our customers. As with the repositioning of global outsourcing, we will sharpen our focus on vertical markets that represent the most significant growth opportunities for business solutions, including the public sector, financial services, healthcare services and manufacturing/aerospace, as well as chemical/energy/natural resources, and technology and consumer markets. This initiative will drive significant change within our organization as we move aggressively to take a leadership role in the markets that represent the most fertile areas for growth."
csc_sl_2007-2,"On May 21, 2007 we announced that Mike Laphen, CSC’s president and chief operating officer, had been elected to succeed me as CEO effective May 22, 2007, and as Chairman effective July 30, 2007. Mike joined CSC in 1977, and has held a succession of significant management positions, demonstrating leadership and vision while making outstanding contributions to the company throughout. Mike has also been a driving force in the development and launch of the new strategic initiatives described below, and he is the right person to lead CSC into a new era of growth. It is particularly rewarding to be able to continue the CSC tradition of finding our next generation of leadership from within."
csc_sl_2007-3,"We will become a more proactive, aggressive competitor, and our employees can expect increased opportunities to enhance careers and drive change. We are proud of the quality and capabilities of our people, who daily demonstrate CSC’s hallmark dedication to customer satisfaction. Together, across cultures and time zones, in many languages, they collaborate effectively to deliver the innovative business-focused technology solutions that yield the results we are proud to present in this report."
cskeq_sl_2002-1,"In addition, the combination of the strong outlook for natural gas prices and the proven success of our focused strategy, value-added risk management programs, balanced and successful drilling and acquisition programs, high-quality assets, low operating costs and high profit margins should enable Chesapeake to continue generating superior performance for its shareholders in the years ahead."
cskeq_sl_2003-1,"As we reflect on what Chesapeake has accomplished in just its first decade as a public company, we believe the experience we have gained and the financial, operational and technical teams we have built provide the opportunity for even greater returns during the next ten years. The company is certainly off to a great start in the first year of its second decade. In the first quarter of 2003, we have already increased Chesapeake’s proved oil and gas reserves and We will conduct our business in the spirit of and with a focus on servant leadership, compliance production by 25% through the $830 million of acquisitions mentioned previously. Further growth this year will occur as a result of the successful execution of our deep gas drilling programs.  and value creation. Our core values also serve as a guide by which we measure each other, and by which our stakeholders can measure the company and our success."
cskeq_sl_2013-1,"Importantly, we launched a new company-wide core value system to guide our decisions and business practices. Our core values are the fabric that binds our employees together with a commitment to each other, our shareholders and other stakeholders as well commitment to each other, our shareholders and other stakeholders as well as the environment."
csl_sl_2005-1,"We will intensify the level of service we provide to our customers and at every opportunity seek to create what our customers want before they ask for it. Our decentralized operating structure will continue to encourage our operating management to make decisions for their businesses at the local company level while challenging our management team to plan strategically and execute vigorously with a focus on the long-term. Our emphasis on accelerating growth is focused on four basic areas: Cost, Service, Quality and Innovation."
csl_sl_2005-2,"It’s been a year of change and a year of solid growth. It was a year in which we made decisions that will serve Carlisle’s employees, customers and shareholders well for many years. We see great opportunity ahead for our company and we are confident that as long as we plan and execute well, Carlisle will continue to grow and create value. And that is exactly what we intend to do."
cst_sl_2015-1,"Third, CST clarified its culture by promoting its core values: innovation, strategic thinking, entrepreneurial spirit, and servant leadership. Servant leadership was clearly on display at our 10 Corner Store Country Runs: with nearly 40,000 participants, we raised $1.4 million dollars for Big Brothers Big Sisters and other local, employeenominated childrens’ charities. In addition, our customers and team members helped raise millions for Children’s Miracle Network Hospitals, United Way, and other vital charities in their communities."
cst_sl_2015-2,"The continued support of our loyal customers, vendor partners, Board of Directors, over 14,500 dedicated CST employees, and, of course, our stockholders fills me with great pride. 2015 was a defining year, but there is much work still to be done. We know that you, our stockholders, expect even more value in 2016. We have pledged to be great in 2016. I am confident that we will be."
csx_sl_2011-1,"About 70 million additional people inhabit the earth every year – the vast majority of them outside the U.S. That population growth – when combined with increased standards of living, health and prosperity across the world – drives economic activity"
csx_sl_2011-2,"Succeeding as a business begins with safety above all else. In 2011, we improved our safety results to record levels, decreasing Federal Railroad Administration reportable train accidents and injuries by 14 percent and 10 percent, respectively, compared to 2010."
csx_sl_2011-3,"The well-being of our employees, communities and company are inextricably linked. Last year, we hired more than 4,000 of our neighbors into highly attractive jobs – and invested a significant portion of our revenues into vital, economy-building infrastructure and growth. "
csx_sl_2011-4,"For CSX, corporate social responsibility manifests itself in many ways – from reducing the company’s environmental footprint, to making sure that our infrastructure and business practices support sustainability, to engaging openly with all of our constituents."
csx_sl_2011-5,"But our employees are not satisfied to leave it there. Thousands of them volunteered in their hometowns last year, shoulder-toshoulder with leaders from City Year, Future Farmers of America and many other passionate supporters of our communities."
csx_sl_2011-6,Their efforts are driven under the banner of what we call “Beyond our Rails” – a strategic portfolio of giving and volunteerism programs aimed at improving the environment and championing safety and wellness – all while building trusting relationships with our communities.
csx_sl_2011-7,"On behalf of our 32,000 employees nationwide, thank you for your belief in our mission and your confidence in our ability to deliver."
ctsh_sl_2001-1,"Cognizant now goes much farther than other offshore companies in its application management services to ensure that clients receive their desired results by helping them with change management; taking their personnel, if needed; and performing portfolio analysis to identify all systems suitable to offshore and uncover opportunities for infrastructure cost savings through consolidation or re-platforming. In typical large-scale application outsourcing assignments, Cognizant has cut costs for customers by 50 percent, while increasing system stability by 55 percent. With our sophisticated processes, Cognizant can transfer knowledge and move more work offshore faster than our competitors, which results in greater savings for customers. The quality of our services combined with the benefits of low cost, better speed to market and domain expertise gives Cognizant the power to develop its relationships with application management clients to include our innovative development and integration services."
ctsh_sl_2001-2,"The Enterprise Consulting Practice adds to Cognizant’s value proposition by helping clients select and integrate technology. It consists of the architecture, strategy and consulting practice; e-business; data warehousing; Customer Relationship Management (CRM) and Enterprise Resource Planning (ERP), and several other competencies. For example, our CRM practice works with clients on strategies to boost revenue by increasing their sales, achieving cross-selling goals and improving customer satisfaction. The expertise of our CRM practice leadership combined with our innovative suite of services and valuable strategic alliances with the leading CRM technology innovators and the world’s leading provider of e-business application software give Cognizant a powerful set of cutting-edge capabilities to attract new clients and deepen our relationship with established clients across our key verticals."
ctsh_sl_2001-3,"Cognizant’s success is a product of careful strategic planning and the dedication, innovation and hard work of our 3,900 employees – the people who execute our ambitious plans to consistently deliver the value, speed and quality that cements our client relationships. In recognition of their integral role in the success of our Company, Cognizant offers a dynamic workplace environment that encourages employee growth and advancement. The Cognizant Academy, our in-house corporate university, is an excellent example of this. The Academy offered nearly 46,000 person-hours of technical training in 2001 and an array of programs to advance the personal, managerial and cross-cultural skills of our associates."
ctsh_sl_2001-4,"The Cognizant Academy is one of many reasons that we are considered an employer of choice in India, as rated by students at the leading universities, and increases our ability to attract exceptional people. Cognizant’s employees are the most satisfied employees in India’s competitive IT service industry – a factor that is crucial to a company’s overall performance – according to IDC India’s “Best Employer Survey”. Our Company also measures employee satisfaction in an annual survey conducted by the Hay Group – the most recent of which indicated that our employees, who have always expressed a very high level of overall satisfaction, are more satisfied with Cognizant than they have ever been before. High employee satisfaction not only helps us attract and retain India’s top IT talent, but also motivates our employees to deliver the type of outstanding service that results in Cognizant’s consistently high level of customer satisfaction. IDC India, which evaluated 150 Indian IT companies on 16 parameters, also concluded that Cognizant has the best facilities and resources, including connectivity, project development facilities and high bandwidth into customer systems. In addition, Cognizant has strong, established relationships with India’s top academic institutions, providing us with a reliable pipeline of superior IT talent, which allows us to respond to demand by ramping up our staff quickly with the best people. "
ctsh_sl_2001-5,"Our rapid growth in staff, and the steep increase in the size and number of client projects spurred us to boost our investment in infrastructure last year. During 2001, we launched the construction of three state-of-the-art, company-owned technocomplexes, which will accommodate approximately 6,000 employees in Calcutta, Chennai and Pune. We recently opened the Pune center – a modern sevenstory structure, built to support new clients for application outsourcing and high-value engagements."
ctsh_sl_2015-1,"Cognizant again delivered industry-leading growth in 2015. Revenue reached a record $12.42 billion, rising 21% from 2014. This strong performance reflects our unique ability to help global organizations fulfill a dual mandate. Leaders recognize that they must run better — operating with greater efficiency, productivity and flexibility. They also must run differently — embracing innovation and reinventing their businesses to compete in today’s dynamic digital world."
ctsh_sl_2015-1,"Cognizant again delivered industry-leading growth in 2015. Revenue reached a record $12.42 billion, rising 21% from 2014. This strong performance reflects our unique ability to help global organizations fulfill a dual mandate. Leaders recognize that they must run better — operating with greater efficiency, productivity and flexibility. They also must run differently — embracing innovation and reinventing their businesses to compete in today’s dynamic digital world."
ctsh_sl_2015-2,"Cognizant is a trusted partner in navigating this shift — helping clients architect, build and scale digital capabilities enterprise- wide. Clients seek to team with us to drive innovation and create products, services and customer experiences that connect the physical and virtual worlds. Toward that end, we continue to invest in critical business and technology capabilities to further increase our value to clients and shareholders."
ctsh_sl_2015-2,"Cognizant is a trusted partner in navigating this shift — helping clients architect, build and scale digital capabilities enterprise- wide. Clients seek to team with us to drive innovation and create products, services and customer experiences that connect the physical and virtual worlds. Toward that end, we continue to invest in critical business and technology capabilities to further increase our value to clients and shareholders."
ctsh_sl_2015-3,"We are extending our IT services to help clients create a next-generation technology infrastructure to satisfy their dual mandates. This allows them to achieve high levels of operational efficiency while becoming effective digital businesses. Our services help clients realize higher levels of automation, and convert core IT activities into managed services that drive innovation and reduce operational costs. We also assist them in modernizing legacy systems and creating core platforms, processes and infrastructure that support digital business across the extended enterprise and deliver higher levels of performance."
ctsh_sl_2015-3,"We are extending our IT services to help clients create a next-generation technology infrastructure to satisfy their dual mandates. This allows them to achieve high levels of operational efficiency while becoming effective digital businesses. Our services help clients realize higher levels of automation, and convert core IT activities into managed services that drive innovation and reduce operational costs. We also assist them in modernizing legacy systems and creating core platforms, processes and infrastructure that support digital business across the extended enterprise and deliver higher levels of performance."
ctsh_sl_2015-4,"A key element in accelerating our clients’ transformation is our consulting expertise. Cognizant Business Consulting works in concert with our other teams, particularly Digital Works and Business Process Services, to help clients envision and execute the digital shift. Many client engagements are consulting-led, bringing together precision strategic thinking, broad technology acumen and deep industry knowledge to speed our clients’ digital journeys."
ctsh_sl_2015-4,"A key element in accelerating our clients’ transformation is our consulting expertise. Cognizant Business Consulting works in concert with our other teams, particularly Digital Works and Business Process Services, to help clients envision and execute the digital shift. Many client engagements are consulting-led, bringing together precision strategic thinking, broad technology acumen and deep industry knowledge to speed our clients’ digital journeys."
ctsh_sl_2015-5,"Cognizant’s ability to align with clients’ changing needs continues to drive profitable growth and enhance shareholder value. Our 21% increase in revenue and a 13% rise in net income for 2015 reflected solid performance across all business segments, our expanded service offerings, and the full-year contribution from our November 2014 acquisition of TriZetto, among other factors. We ended the year with nearly $5 billion in cash and short-term investments, and have deployed our capital to invest in growth while also returning value to shareholders via our stock buyback program."
ctsh_sl_2015-5,"Cognizant’s ability to align with clients’ changing needs continues to drive profitable growth and enhance shareholder value. Our 21% increase in revenue and a 13% rise in net income for 2015 reflected solid performance across all business segments, our expanded service offerings, and the full-year contribution from our November 2014 acquisition of TriZetto, among other factors. We ended the year with nearly $5 billion in cash and short-term investments, and have deployed our capital to invest in growth while also returning value to shareholders via our stock buyback program."
ctsh_sl_2015-6,"At Cognizant, we are well positioned to help clients navigate the digital shift and steer a course toward new horizons of opportunity. We have a proven ability to guide clients through technology- enabled business transformation, plus a deep understanding of what organizations across industries and the globe need to thrive in today’s new business world. We are committed to investing in expanded capabilities and solutions. And, we have a team of talented people with exceptional industry, technology and process expertise and a passion for enabling our clients’ success as we help them envision and build a bright digital future."
ctsh_sl_2015-6,"At Cognizant, we are well positioned to help clients navigate the digital shift and steer a course toward new horizons of opportunity. We have a proven ability to guide clients through technology- enabled business transformation, plus a deep understanding of what organizations across industries and the globe need to thrive in today’s new business world. We are committed to investing in expanded capabilities and solutions. And, we have a team of talented people with exceptional industry, technology and process expertise and a passion for enabling our clients’ success as we help them envision and build a bright digital future."
cvgyq_sl_2009-1,"We have always believed that creating Energy-fromWaste (EfW) is universally valuable, that we are the best in this business, and that our long-term strategy for growth is sound. Nothing tests the soundness of these assertions quite like the volatile economic and political environment of the past few years. Bolstered by the stability of our base business and propelled by the judgment and dedication of our people, we fought against stiff economic headwinds to provide reliable service for our clients and solid financial results for our shareholders. And, far more than holding our own, we made significant progress on a number of fronts: we strengthened our balance sheet, deployed new technologies, completed strategic acquisitions, broke ground on new EfW capacity and gained traction on a robust growth pipeline—a pipeline that will propel us well into the next decade."
cvgyq_sl_2009-10,"Central to our environmental efforts is our Clean World Initiative (CWI). Established in late 2007, CWI is moving our company beyond compliance toward a more ambitious role of steadily reducing the environmental impact of our company and our industry. Our EfW facilities routinely achieve emission levels 60% to 70% below the established requirements of the U.S. EPA. Covanta has set a new industry standard for low NOx emissions with our LN™ technology, which has been installed at several facilities to successfully cut those emissions in half. Accomplishments of this magnitude serve to inspire us rather than satisfy us. We continue to explore further reduction of NOx and other emissions, and are in pursuit of entirely new innovations, such as turning waste into diesel fuel. It is in our nature to be intellectually curious about the possibility of building a better EfW mousetrap—and it serves our customers and shareholders as well."
cvgyq_sl_2009-11,"Though we cast our ambitions across a global spectrum, it is at the local level where we build and maintain the relationships that contribute to our success. Individual facilities conduct their own outreach endeavors, routinely offering educational facility tours, participating in community cleaning and greening activities, supporting local recycling programs, and participating in community boards, fundraisers, and other local community events. We know that fostering relationships at this level is the right thing to do and we are happy to give back in those places where our employees live and work. And, at the corporate level, we work on nurturing strategic partnerships with national environmental organizations such as the National Fish and Wildlife Foundation, the National Oceanic and Atmospheric Administration and The Nature Conservancy, as we collectively fight to improve and protect the environment."
cvgyq_sl_2009-2,"Today EfW is widely recognized as carbon negative, a source of renewable energy and a means of waste disposal that is far superior to landfilling once the three R’s of reduce, reuse and recycle have been applied.  Policies in Europe are fostering growth, and support for similar policies is gaining traction in the United States. By way of telling our story, this year’s annual report explores all the things that trash can do. This theme captures the optimism and “can-do” spirit that drives Covanta on a daily basis."
cvgyq_sl_2009-3,"Covanta has made a significant investment of financial and human capital in Europe and the UK, and has made its mark as a serious participant in this EfW market. In December of 2009, we broke ground on a new facility in Dublin, Ireland with a capacity of up to 600,000 tonnes per year. This €350 million project being undertaken in partnership with the Dublin City Council (DCC) is scheduled to come on line in 2013 and will be owned, operated, and maintained by Covanta under a 25-year contract with DCC. By handling post-recycled waste, this facility perfectly complements Dublin’s recycling efforts and serves as a key component of an environmentally and economically sustainable waste management program. In short, it will be our marquee project in Europe, further establishing Covanta as the premier developer, builder, and operator of Energyfrom-Waste facilities."
cvgyq_sl_2009-4,"Support for boosting renewable energy production gained ground in the past year and Energy-from-Waste has been clearly identified as part of the solution in combination with high levels of recycling. The World Economic Forum recommends EfW as one of the ten large-scale technologies to reduce greenhouse gas emissions3 and the U.S. Council of Mayors also endorses EfW. In June 2009, the landmark WaxmanMarkey bill (the American Clean Energy and Security Act) passed in the U.S. House of Representatives. This ambitious legislation addresses renewable energy and climate change, recognizes EfW for its environmental benefits as renewable energy, and exempts EfW from carbon caps for the same reason. There is optimism now in many circles that renewable energy legislation will be passed by Congress this year. And, while climate change policy may or may not pass at the same time, we continue actively advocating for EfW to be recognized as part of the solution. In fact, Covanta made a compelling presentation in Copenhagen regarding the potential greenhouse gas reduction benefits of widespread adoption of comprehensive waste management policies, supporting recycling, EfW, and less landfilling. The potential benefit is enormous—on the order of magnitude of one gigaton of carbon reduction—the equivalent of shutting down nearly 1,000 large coal fired power plants. exempts EfW from cap and trade provisions as a net reducer of greenhouse gas. Senator Bingaman’s energy bill also defines EfW as renewable, and Senator Boxer’s climate bill also"
cvgyq_sl_2009-5,A drastic reduction in landfill usage is low hanging fruit in the fight against climate change and ought to be pursued aggressively
cvgyq_sl_2009-6,"We are in an enviable position; leading an industry that will help address three of the planet’s most pressing problems: environment, energy and the economy—and we have the financial strength and expertise to capitalize on this position to create shareholder value. Over the next five years, we will continue paying down existing project debt to strengthen our balance sheet, after which we will still generate approximately $200 million per year in cash for investment in a robust EfW development pipeline. This investment can be leveraged with project debt to achieve attractive returns on $2 to $3 billion in capital projects"
cvgyq_sl_2009-7,"Our number one resource at Covanta is our people. Recognizing that, we have always held safety as one of our core values. We were early adopters of various worker protection programs and in October of 2009, we introduced a new program we call STEP-UP, which stands for Safety Today and Everyday is Paramount— Unleash the Power. We are rolling out STEP-UP across our entire platform as an investment in our people and our business, and our goal is to have the most advanced safety culture anywhere."
cvgyq_sl_2009-8,"Our commitment to the OSHA Voluntary Protection Program (VPP) continues unabated, and in 2009 we added five facilities to close out the year at 32. Our goal is to have all of our domestic facilities obtain the coveted VPP Star."
cvgyq_sl_2009-9,"The U.S. Environmental Protection Agency (EPA) considers Energy-from-Waste to be a “clean, reliable, renewable source of energy.”5 Year in and year out, our EfW facilities collectively operate for hundreds of thousands of hours, achieving environmental compliance at a rate of 99.9%. Some may view this as a job well done, but when we look at that figure, we see room for improvement. To our way of thinking, nothing short of total compliance is acceptable and we don’t stop there; we’re continuously working to further reduce our environmental footprint."
cvx_sl_2012-1,"Fundamental to everything we do is a constant focus on achieving increasingly higher levels of safety, operational and environmental performance. Our efforts are guided by our Operational Excellence Management System, which aligns with international standards for safety and environmental performance. In 2012, we continued to be an industry leader in personal safety, as measured by injuries requiring time away from work. We also delivered our lowest spill volumes in a decade. But we are not incident-free. Our strong safety culture and our focused efforts in improving process safety will help us continually progress toward our goal of incident-free operations."
cvx_sl_2012-1,"Fundamental to everything we do is a constant focus on achieving increasingly higher levels of safety, operational and environmental performance. Our efforts are guided by our Operational Excellence Management System, which aligns with international standards for safety and environmental performance. In 2012, we continued to be an industry leader in personal safety, as measured by injuries requiring time away from work. We also delivered our lowest spill volumes in a decade. But we are not incident-free. Our strong safety culture and our focused efforts in improving process safety will help us continually progress toward our goal of incident-free operations."
cvx_sl_2012-2,"We apply the same type of commitment to our social performance, contributing to the creation of stronger communities wherever we operate."
cvx_sl_2012-2,"We apply the same type of commitment to our social performance, contributing to the creation of stronger communities wherever we operate."
cvx_sl_2012-3,"We work toward building sustainable economies by employing people from our host communities, training workers to world-class standards, building capacity and supporting small business. In 2012, we bought $60 billion in goods and services around the globe, providing a meaningful stimulus for local economies. And in the past seven years, we invested more than $1 billion worldwide in programs focused on economic development, health and education. You can find more detail about our social investments in our companion publication, the 2012 Corporate Responsibility Report."
cvx_sl_2012-3,"We work toward building sustainable economies by employing people from our host communities, training workers to world-class standards, building capacity and supporting small business. In 2012, we bought $60 billion in goods and services around the globe, providing a meaningful stimulus for local economies. And in the past seven years, we invested more than $1 billion worldwide in programs focused on economic development, health and education. You can find more detail about our social investments in our companion publication, the 2012 Corporate Responsibility Report."
cvx_sl_2012-4,"Our commitment above all is to safely develop the affordable energy vital to economic growth. In fulfilling that commitment, we are mindful of our unique responsibility as an ambassador for a system of values — The Chevron Way — that promotes responsible and ethical behavior in all we do. We have the right people with the right skills, an unparalleled project portfolio, proven strategies and a culture committed to being the global energy company most admired for its people, partnership and performance. We are strongly positioned to create enduring value for the communities where we operate and for those who place their trust in us — our stockholders."
cvx_sl_2012-4,"Our commitment above all is to safely develop the affordable energy vital to economic growth. In fulfilling that commitment, we are mindful of our unique responsibility as an ambassador for a system of values — The Chevron Way — that promotes responsible and ethical behavior in all we do. We have the right people with the right skills, an unparalleled project portfolio, proven strategies and a culture committed to being the global energy company most admired for its people, partnership and performance. We are strongly positioned to create enduring value for the communities where we operate and for those who place their trust in us — our stockholders."
d_sl_2012-1,"There are stories such as those of Dwight Brown, a groundman in norfolk, va., whose entire Dominion virginia power crew was treated to pizza by a lakewood township, n.j., resident happy to see hardworking men and women in hardhats"
d_sl_2012-2,"Throughout my career I have said many times, many ways, that keeping the lights on and the gas flowing is critical to our nation’s economy, electronic infrastructure and defense apparatus. But there is absolutely nothing more important than doing that job safely, thereby protecting our employees, our customers and your investments"
d_sl_2012-3,"Although one accident in which an employee is injured is one too many, in 2012 we continued our downward trend toward zero. the recordable incidence rate—the number of reported workplace injuries per 100 employees—dropped to 0.74, a 60 percent decline since 2006. the lost time/restricted duty incidence rate—the number of workplace injuries that resulted in lost workdays or reassignment of duties per 100 employees—fell to 0.36, a six-year, 62 percent decrease in lt/RD rates. Both are all-time company-wide lows."
d_sl_2012-4,"In virginia, the $1.8 billion coal- and biomass-fired virginia city Hybrid energy center—which we believe to be one of the nation’s cleanest coal-burning power stations—began producing electricity for Dominion virginia power customers. Located in Southwest virginia, a region in which most counties have unemployment rates above 8 percent, the 600-megawatt facility has about 125 permanent employees onsite, and employed nearly 2,400 during the peak of construction. It is expected to contribute between $6 million and $7 million per year to wise county’s tax base. In addition, a major electric transmission project, Hayes to Yorktown, was energized. We invested $79 million in this electric transmission infrastructure, serving a high-load, constrained population center in the peninsula of virginia."
d_sl_2012-5,"Early in 2012, your company announced the availability of the eDge grid Side efficiency solution for utilities. The product, which enables utilities to deploy incremental grid-side energy management and voltage controls requiring no behavioral changes or purchases of equipment by end customers, is being marketed with Lockheed Martin, Elster, Landis+Gyr and Silver Spring networks. in December 2012, the Central Lincoln Utility People’s District, a leading Oregon utility, signed an agreement to use this voltage management software."
d_sl_2012-6,"Our industry, including our regulators and other watchdogs, needs to unite to lead the debate and get out in front before the next major disruption or rate spike occurs. If the goal is to maintain reliable electric service and stable rates, a national debate on energy is required."
d_sl_2012-7,"Among other items, energy policies must encourage fuel diversity in electric generation. For too long the government, through policies and regulations, has picked winners and losers. Said another way, policymakers have chosen which fuel sources are best for the country, sometimes ignoring market signals and other economic factors. The current winners include renewables and natural gas, to the detriment of nuclear and coal."
d_sl_2012-8,"In the mid-Atlantic, Northeast and Midwest alone, retirements of uneconomic or environmentally challenged coal units serving more than 5 million customers are expected to take place by 2016. And the nation’s 104 nuclear reactors likely will be decommissioned within the next 25 to 30 years, with very few on the drawing board to be replaced. If the nation were to replace these generating sources under current rules with only gas and renewables, that is the type of strategy that will lead to energy insecurity and, for American families, less stable and potentially debilitating rates."
d_sl_2012-9,"Energy is critical to all aspects of our economy and society. We would welcome a national policy discussion, starting with generation fuel diversity, with open arms."
de_sl_2012-1,"New products play a central role in our growth plans. Last year John Deere continued with a record introduction of products, most of which feature improvements in power, comfort and performance."
de_sl_2012-10,"Thanks to the tireless efforts of John Deere employees, dealers and suppliers everywhere, our plans for helping meet the world’s growing need for advanced equipment and solutions are moving ahead and meeting with success. All of which supports our confidence in the company’s present course and in our ability to deliver value to customers and investors in the years ahead."
de_sl_2012-2,"Recently introduced equipment includes a line of innovative round balers, a fuller line of versatile utility tractors, and a family of premium midsize tractors. Also debuting were recreational-utility vehicles that can reach a top speed of more than 50 miles an hour. New construction-equipment models were highlighted by the company’s largest-ever articulated dump truck, as well as backhoes, crawlers and excavators offering increased levels of performance."
de_sl_2012-3,"Long acclaimed for innovation, John Deere won further honors for its advanced products and technology. Among them were three awards from a top farm magazine, seven awards from a leading U.S. agricultural-engineering group, and seven received at a prominent farm show in Spain."
de_sl_2012-4,"Products recognized included S-series combines and various lines of large tractors. In addition, InformationWeek magazine named John Deere as the second most-innovative user of business technology among U.S. companies for its remote diagnostics software"
de_sl_2012-5,"Thousands of employees celebrated the company’s 175th anniversary through volunteer activities such as planting trees, remodeling schools and assisting local food banks. In this vein, employees enthusiastically embraced the company’s recently launched volunteerism initiative, recording more than 40,000 hours of volunteer service. To further encourage employees to give back, a program was introduced in the U.S. that makes cash grants available to charitable organizations at which individual employees devote at least a week of time annually."
de_sl_2012-6,"In addition, the John Deere Foundation partnered with organizations in India to help address the issue of poverty. A project in the city of Pune is helping raise living standards through improved access to services, income opportunities and shelter. Meanwhile, the foundation formalized an effort to assist subsistence farmers in northwest India. The Joint Initiative for Village Advancement (JIVA) focuses on making sustainable improvements in agriculture, education and infrastructure."
de_sl_2012-7,"In other actions, the company and foundation continued supporting education programs with an emphasis on science, technology, engineering and math (STEM) activities."
de_sl_2012-8,Responsible citizenship also is reflected in our efforts to protect the well-being of employees. Safety is one of our highest priorities and the company’s exemplary safety record got even better in 2012. The rate of injuries causing time away from work reached a record low with more than half of our locations not reporting a single lost-time incident.
de_sl_2012-9,"In other milestones, Deere was listed among the world’s most-admired companies by Fortune magazine and named to prominent listings of most-ethical companies and leadingglobal brands. Additionally, the company was cited amongthe best places to work in Mexico, Brazil, Germany and Russiaand named a top employer in China by a leading university.These are important acknowledgments of our abilityto attract and develop top talent throughout the world. "
dg_sl_2014-1,"Our mission is Serving Others, and Dollar General is committed to improving the quality of life in our hometowns. In 2014, we partnered with our customers and vendors to donate nearly $17 million for charities, including $13 million toward the Dollar General Literacy Foundation, which helps to improve lives through literacy and education. Increasing literacy with an emphasis on adult literacy has been our focus, and we have helped millions of individuals take their first steps toward literacy or continued education since the Foundation’s inception in 1993."
dg_sl_2014-2,"Dollar General is a strong company because of our employees and their enduring commitment to Serving Others including our shareholders, customers, fellow employees and the many communities we serve. I believe the future is bright for Dollar General. I look forward to the company’s continued success."
dhi_sl_2006-1,"Our business model allows our people to excel, and our people are ultimately the difference between us and the rest of the industry. We are a team of thousands of diverse individuals working toward common goals we have set for ourselves. We treat each other as fellow members of the “Horton family,” and we have several key programs that promote this family culture, including our summer camp for employees’ children who wouldn’t otherwise have a summer vacation, our reservist support program for the families of employees called to active military service, natural disaster relief for extended family members of our employees and our Horton Family Homes program to provide affordable homes to employees who need help to realize home ownership. Our key managers are shareholders through direct stock ownership and participation in our stock option plans, and we encourage all of our employees to participate in our employee stock purchase plan. Our employees’ decisions are based on the long-term best interests of the Company because they are shareholders as well as entrepreneurs."
dhi_sl_2006-2,"We appreciate and thank our employees for all of their efforts this year. We also thank our thousands of suppliers and subcontractors, who are also part of our extended Horton family. The Horton team of employees, suppliers and subcontractors will be the driving force behind our future profitability and growth."
dhr_sl_2004-1,"Our first and most important core value is “The Best Team Wins.” In 2004 our team demonstrated the truth in this statement more powerfully than ever.We choose these words carefully. We want great people on the payroll.We strive to work together in the truest sense of the word “team.” And we play to win, not merely participate in our markets, for our customers and our shareholders. I’m proud and thankful for all our team did in 2004.They really are the best team around."
dhr_sl_2004-2,"I mentioned our 20th anniversary at the beginning of this letter. Everything we do at Danaher is geared to looking forward, not back (though DBS ensures that we learn from our mistakes). Still, every so often it’s rewarding to see how far we’ve come and how true our course 22 Shareholder Letter 2004 Annual Report has been. It’s also appropriate to honor the work of those who made our current opportunities possible. I know I have benefited immensely from what others have done before me — as have our customers and shareholders. I am incredibly proud of the dedication, professionalism and imagination of the 35,000 Danaher associates who continue to take the company to new levels of achievement every day"
dhr_sl_2011-1,Investing in innovation is a critical part of how we build businesses. We spent more than $1 billion on research and development (R&D) initiatives in 2011 with the goal of bringing innovative new products to market quickly to serve customers’ needs. Our customers benefited from a number of new product launches in 2011
dhr_sl_2011-2,"Quality has always been at the forefront of our DBS priorities and we will continue to focus on delivering reliable, high quality products to our customers. We will also continue to enhance those elements of DBS that help us do a better job of dreaming about future innovations, developing those ideas into tangible new products and services and delivering them into the marketplace."
dhr_sl_2011-3,"Our talented team of more than 59,000 associates worldwide is committed to our vision of building a global science and technology company with DBS. We thank you for your continued support and confidence."
dis_sl_2000-1,"Just as we are transforming the Disneyland Resort into a true multi-day tourist destination, this fall a similar transformation will take place on the other side of the Pacific. Tokyo Disneyland has regularly posted the highest attendance of all our theme parks. Now, we are putting the finishing touches on Tokyo DisneySea, adjacent to Tokyo Disneyland (www.tokyodisneysea.co.jp/english). This park will be totally original and totally breathtaking, thanks to the commitment of our partner, Oriental Land Company Ltd., whose investment is building the park. As with Tokyo Disneyland, our company will earn royalties from the day the park opens. In addition, we will receive royalties from two Disney-branded hotels — the Disney Ambassador, which opened in July across the street from Tokyo Disneyland, and the Disney MiraCosta, which will open at the same time as Tokyo DisneySea."
dis_sl_2000-2,"Quite frankly, our cast members are second to none. Working together, all of us plan to drive Disney to great new places in the months and years ahead."
